date;stationID;interpret;title
01/19/2024 18:21:06;1live;Clean Bandit and Mabel feat. 24kGoldn;Tick Tock
01/19/2024 18:21:37;41;MARSHMELLO X P!NK X STING;DREAMING
01/19/2024 18:21:37;18;MARSHMELLO X P!NK X STING;DREAMING
01/19/2024 18:23:08;bayern1main;Bruce Springsteen;Hungry Heart
01/19/2024 18:23:24;bremennext;Post Malone mit Doja Cat;I Like You (A Happier Song)
01/19/2024 18:23:24;1live;Gym Class Heroes feat. Adam Levine;Stereo Hearts
01/19/2024 18:23:54;1live;Mau P;Dress Code
01/19/2024 18:24:25;wdr2;Ville Valo feat. Natalia Avelon;Summer wine
01/19/2024 18:24:40;18;CHRISTINA AGUILERA;BEAUTIFUL
01/19/2024 18:24:40;41;ALVARO SOLER FEAT. CALI Y EL D;MAÑANA
01/19/2024 18:26:12;bayern1main;Sophie B. Hawkins;As I Lay Me Down
01/19/2024 18:26:43;bremennext;Bennett;Vois Sur Ton Chemin (Techno Mix)
01/19/2024 18:26:43;41;CHRISTINA AGUILERA;BEAUTIFUL
01/19/2024 18:27:29;1live;Usher feat. Nicki Minaj;She Came to Give It to You
01/19/2024 18:28:45;18;ALVARO SOLER;MAGIA
01/19/2024 18:29:01;wdr2;Rea Garvey;Perfect in my eyes
01/19/2024 18:30:17;bremennext;Eugy & Mr Eazi;Dance For Me
01/19/2024 18:31:49;41;CASSANDRA STEEN FEAT. ADEL TAW;STADT
01/19/2024 18:32:04;bayern1main;Frankie Goes To Hollywood;The Power Of Love
01/19/2024 18:32:04;1live;Lost Frequencies;The Feeling
01/19/2024 18:32:35;1live;Purple Disco Machine x Kungs;Substitution
01/19/2024 18:33:05;bremennext;Reezy;Shoot
01/19/2024 18:33:51;18;AVA MAX;MILLION DOLLAR BABY
01/19/2024 18:33:51;41;AVA MAX;MILLION DOLLAR BABY
01/19/2024 18:35:08;1live;southstar;Miss You
01/19/2024 18:35:08;wdr2;Asaf Avidan;One day (Reckoning song)(Wankelmut RMX)
01/19/2024 18:36:25;bremennext;Netsky mit Jazmine Johnson;Hell In High Heels
01/19/2024 18:36:55;18;NATASHA BEDINGFIELD;SOULMATE
01/19/2024 18:36:55;41;NATASHA BEDINGFIELD;SOULMATE
01/19/2024 18:37:26;bayern1main;Abba;Chiquitita
01/19/2024 18:38:28;bremennext;Dua Lipa;Dance The Night
01/19/2024 18:38:43;wdr2;Spice Girls;2 become 1
01/19/2024 18:39:29;1live;Wiz Khalifa feat. Charlie Puth;See You Again
01/19/2024 18:40:00;18;ED SHEERAN;AMERICAN TOWN
01/19/2024 18:40:00;41;ED SHEERAN;AMERICAN TOWN
01/19/2024 18:41:01;bayern1main;Police;Every Little Thing She Does Is Magic
01/19/2024 18:41:17;bremennext;Disclosure mit Raye;Waterfall
01/19/2024 18:42:18;wdr2;Kamrad;I Hope You End Up Alone (With Me)
01/19/2024 18:43:20;1live;Felix Jaehn & Jonas Blue;Past Life
01/19/2024 18:44:51;wdr2;;WDR 2 Der Nachmittag mit Thorsten Schorn
01/19/2024 18:45:07;18;BON JOVI;LIVIN' ON A PRAYER
01/19/2024 18:45:07;41;BON JOVI;LIVIN' ON A PRAYER
01/19/2024 18:46:23;1live;The Weeknd Metro Boomin'& 21 Savage;Creepin'
01/19/2024 18:46:23;bremennext;Ariana Grande;Yes, And?
01/19/2024 18:47:25;1live;Selena Gomez;Single Soon
01/19/2024 18:47:40;wdr2;Snow Patrol;Chasing cars
01/19/2024 18:47:55;1live;01099 x Ski Aggu;Anders
01/19/2024 18:48:11;18;SAM FELDT FEAT. RANI;POST MALONE
01/19/2024 18:48:11;41;SAM FELDT FEAT. RANI;POST MALONE
01/19/2024 18:48:26;bayern1main;Gianna Nannini & Edoardo Bennato;Un estate italiana
01/19/2024 18:48:57;1live;Kygo feat. Parson James;Stole The Show
01/19/2024 18:49:27;bremennext;01099 mit Trettmann;In Der Nacht
01/19/2024 18:50:29;1live;Jax Jones feat. Raye;You Don't Know Me
01/19/2024 18:51:46;wdr2;Ofenbach feat. Norma Jean Martine;Overdrive
01/19/2024 18:52:16;bayern1main;Adele;Set Fire To The Rain
01/19/2024 18:52:16;1live;League of Legends Imagine Dragons x JID;Enemy
01/19/2024 18:52:16;bremennext;Libianca;People
01/19/2024 18:52:16;18;RITA ORA FEAT. LIAM PAYNE;FOR YOU
01/19/2024 18:52:16;41;RITA ORA FEAT. LIAM PAYNE;FOR YOU
01/19/2024 18:54:19;1live;Jax Jones feat. MNEK;Where Did You Go?
01/19/2024 18:54:49;wdr2;Justin Timberlake;Can't stop the feeling!
01/19/2024 18:55:20;bremennext;The Kid Laroi mit Future;What's The Move?
01/19/2024 18:56:21;bayern1main;Johnny Hates Jazz;Turn Back The Clock
01/19/2024 18:57:22;1live;Twocolors x Safri Duo x Chris de Sarandy;Cynical
01/19/2024 18:58:23;18;SIA;GIMME LOVE
01/19/2024 18:58:23;41;SIA;GIMME LOVE
01/19/2024 18:58:39;bremennext;J Balvin mit Usher;Dientes
01/19/2024 19:00:25;bayern1main;;    Ampel-Politiker stellen sich in Berlin der Wut der Bauern
01/19/2024 19:03:59;1live;James Hype feat. Kim Petras;Drums
01/19/2024 19:04:14;bremennext;Ayliva;Hässlich
01/19/2024 19:04:45;bayern1main;BAYERN 1;Es ist 19:04 Uhr
01/19/2024 19:05:30;bayern1main;Bon Jovi;You Give Love A Bad Name
01/19/2024 19:05:30;18;ALLE FARBEN & MOSS KENA;FORGOT HOW TO LOVE
01/19/2024 19:05:30;41;ALLE FARBEN & MOSS KENA;FORGOT HOW TO LOVE
01/19/2024 19:06:16;bremennext;Jung Kook mit Latto;Seven
01/19/2024 19:06:47;1live;Sira x Bausa x badchieff;9 bis 9
01/19/2024 19:07:17;wdr2;Malik Harris;Rockstars
01/19/2024 19:07:32;18;BLINK-182;ALL THE SMALL THINGS
01/19/2024 19:07:32;41;BLINK-182;ALL THE SMALL THINGS
01/19/2024 19:08:49;bayern1main;Melanie C;Never Be The Same Again
01/19/2024 19:09:20;bremennext;Becky Hill mit Lewis Thompson;Side Effects
01/19/2024 19:09:35;1live;Duck Sauce;Barbra Streisand
01/19/2024 19:09:50;wdr2;Dr. Alban;Sing Hallelujah!
01/19/2024 19:10:37;18;CAT BURNS;KNOW THAT YOU'RE NOT ALONE
01/19/2024 19:10:37;41;CAT BURNS;KNOW THAT YOU'RE NOT ALONE
01/19/2024 19:11:38;bayern1main;Klaus Lage;Tausend und eine Nacht
01/19/2024 19:12:24;bremennext;Stormzy mit Ed Sheeran;Own It
01/19/2024 19:12:54;1live;Timbaland feat. Nelly Furtado & Justin Timberlake;Keep Going Up
01/19/2024 19:13:56;wdr2;Selena Gomez;Single Soon
01/19/2024 19:14:42;18;LAUV;I LIKE ME BETTER
01/19/2024 19:14:42;41;LAUV;I LIKE ME BETTER
01/19/2024 19:15:12;bremennext;DJ JEEZY mit Shindy;Red Dot
01/19/2024 19:16:44;bayern1main;Robert Palmer;Mercy Mercy Me / I Want You
01/19/2024 19:16:59;1live;Swedish House Mafia;Ray Of Solar
01/19/2024 19:16:59;bremennext;Lil Nas X;J Christ
01/19/2024 19:17:45;18;FOOL'S GARDEN;LEMON TREE
01/19/2024 19:17:45;41;FOOL'S GARDEN;LEMON TREE
01/19/2024 19:19:17;bremennext;Acraze mit Goodboys;Believe
01/19/2024 19:19:33;wdr2;Tom Grennan;Little bit of love
01/19/2024 19:20:50;18;THE ROLLING STONES, PURPLE DIS;MESS IT UP (PURPLE DISCO MACHINE REMIX)
01/19/2024 19:20:50;41;THE ROLLING STONES, PURPLE DIS;MESS IT UP (PURPLE DISCO MACHINE REMIX)
01/19/2024 19:21:05;1live;The Kid LAROI & Justin Bieber;Stay
01/19/2024 19:21:20;bayern1main;John Lennon;Imagine
01/19/2024 19:22:21;bremennext;Martin Garrix mit Troye Sivan;There For You
01/19/2024 19:23:23;wdr2;Sara Bareilles;Love song
01/19/2024 19:23:38;1live;Calvin Harris feat. Dua Lipa;One Kiss
01/19/2024 19:23:53;18;LIL NAS X;STAR WALKIN'
01/19/2024 19:24:39;bayern1main;Genesis;Hold On My Heart
01/19/2024 19:25:40;1live;Felix Jaehn & Jonas Blue;Past Life
01/19/2024 19:26:26;bremennext;Killer Mike mit Damian Marley;Run
01/19/2024 19:26:57;1live;CKay feat. ElGrande Toto;Love Nwantiti (North African Remix)
01/19/2024 19:27:58;18;DIDO;WHITE FLAG
01/19/2024 19:27:58;41;DIDO;WHITE FLAG
01/19/2024 19:28:13;wdr2;Taylor Swift;Is It Over Now? (Taylor's Version) (From The Vault)
01/19/2024 19:30:31;bremennext;1986zig;Kopf Aus
01/19/2024 19:31:02;1live;Kenya Grace;Strangers
01/19/2024 19:31:02;bayern1main;Cher;If I Could Turn Back Time
01/19/2024 19:31:02;18;ARIANA GRANDE;NO TEARS LEFT TO CRY
01/19/2024 19:31:02;41;ARIANA GRANDE;NO TEARS LEFT TO CRY
01/19/2024 19:32:18;1live;ACRAZE feat. Cherish;Do It To It
01/19/2024 19:32:34;bremennext;Diplo mit Maren Morris;42
01/19/2024 19:32:49;wdr2;Ed Sheeran;Bad Habits
01/19/2024 19:34:06;1live;Lil Nas X;Star Walkin'
01/19/2024 19:34:06;18;NATHAN EVANS;WELLERMAN
01/19/2024 19:34:06;41;NATHAN EVANS;WELLERMAN
01/19/2024 19:34:52;1live;Teddy Swims;Lose Control
01/19/2024 19:35:07;bayern1main;Animotion;I Engineer
01/19/2024 19:36:24;bremennext;NF;Happy
01/19/2024 19:36:39;wdr2;Uncle Kracker;Follow me
01/19/2024 19:37:10;18;MELISSA ETHERIDGE;LIKE THE WAY I DO
01/19/2024 19:37:10;41;MELISSA ETHERIDGE;LIKE THE WAY I DO
01/19/2024 19:37:55;1live;01099 x Ski Aggu;Anders
01/19/2024 19:38:11;1live;Becky Hill x Sonny Fodera;Never Be Alone
01/19/2024 19:39:12;1live;Post Malone;Better Now
01/19/2024 19:39:12;bayern1main;Disturbed;The Sound Of Silence
01/19/2024 19:40:13;1live;Swedish House Mafia;Ray Of Solar
01/19/2024 19:40:13;18;FELIX JAEHN FEAT. LEONY;WAKING UP
01/19/2024 19:40:13;41;FELIX JAEHN FEAT. LEONY;WAKING UP
01/19/2024 19:40:29;wdr2;Ray Dalton;Do it again
01/19/2024 19:40:29;bremennext;6pm Records mit Luciano;Wonderful Life
01/19/2024 19:40:44;bremennext;J Balvin mit Usher;Dientes
01/19/2024 19:41:30;1live;Purple Disco Machine x Sophie and the Giants;In The Dark
01/19/2024 19:42:32;bremennext;The Chainsmokers mit Halsey;Closer
01/19/2024 19:42:32;1live;Riton x Nightcrawlers feat. Mufasa & Hypeman;Friday (Dopamine Re-Edit)
01/19/2024 19:43:18;wdr2;;WDR 2 Der Nachmittag mit Thorsten Schorn
01/19/2024 19:45:21;bayern1main;Desireless;Voyage, Voyage
01/19/2024 19:45:21;18;James Blunt;Bonfire Heart
01/19/2024 19:45:21;41;James Blunt;Bonfire Heart
01/19/2024 19:45:52;1live;Ariana Grande;No Tears Left To Cry
01/19/2024 19:46:22;bremennext;Tujamo mit Tyrone;Ten Outta Ten
01/19/2024 19:47:08;wdr2;Chaka Khan & Rufus;Ain't nobody
01/19/2024 19:47:24;18;UDO LINDENBERG X APACHE 207;KOMET
01/19/2024 19:47:24;41;UDO LINDENBERG X APACHE 207;KOMET
01/19/2024 19:48:56;bremennext;Jack Harlow;Lovin On Me
01/19/2024 19:49:26;1live;Marlon Hoffstadt aka DJ Daddy Trance;I Got You
01/19/2024 19:49:26;bayern1main;Stevie B.;Because I Love You
01/19/2024 19:49:42;wdr2;Michael Schulte x R3HAB;Better me
01/19/2024 19:49:42;1live;Duck Sauce;Barbra Streisand
01/19/2024 19:50:28;bayern1main;Sophie B. Hawkins;As I Lay Me Down
01/19/2024 19:50:28;wdr2;;WDR 4 Ab in die 80er mit Peter Großmann
01/19/2024 19:50:28;18;NICO SANTOS, FAST BOY;WHERE YOU ARE
01/19/2024 19:50:28;41;NICO SANTOS, FAST BOY;WHERE YOU ARE
01/19/2024 19:50:43;wdr2;WDR 4;Wir sind Heimat
01/19/2024 19:51:14;bremennext;Ella Henderson mit Rudimental;Alibi
01/19/2024 19:52:15;1live;Macklemore & Ryan Lewis;Can't Hold Us
01/19/2024 19:52:31;18;PET SHOP BOYS;GO WEST
01/19/2024 19:52:31;41;PET SHOP BOYS;GO WEST
01/19/2024 19:52:46;bayern1main;Belinda Carlisle;Leave A Light On
01/19/2024 19:53:32;1live;Shawn Mendes;If I Can't Have You
01/19/2024 19:54:02;1live;Kenya Grace;Strangers
01/19/2024 19:54:18;bremennext;Majan;Tag Ein Tag Aus
01/19/2024 19:56:51;1live;Zara Larsson x David Guetta;On My Love
01/19/2024 19:56:51;bayern1main;Lobo;I'd Love You To Want Me
01/19/2024 19:57:21;bremennext;Peggy Gou;(It Goes Like) Nanana
01/19/2024 19:57:37;41;ZOE WEES;LONELY
01/19/2024 19:57:37;18;ZOE WEES;LONELY
01/19/2024 20:00:25;bayern1main;;    Ampel-Politiker stellen sich in Berlin der Wut der Bauern
01/19/2024 20:01:41;1live;League of Legends Imagine Dragons x JID;Enemy
01/19/2024 20:04:13;1live;Disclosure;You & Me (Rivo Remix)
01/19/2024 20:04:44;bayern1main;BAYERN 1;Es ist 20:04 Uhr
01/19/2024 20:05:30;bayern1main;;Fritz & Hits mit Fritz Egner
01/19/2024 20:05:45;41;KENYA GRACE;STRANGERS
01/19/2024 20:05:45;18;KENYA GRACE;STRANGERS
01/19/2024 20:06:31;bayern1main;Robert Palmer;Bad Case Of Lovin' You
01/19/2024 20:07:48;1live;Gunna;fukumean
01/19/2024 20:07:48;41;SAM SMITH;DIAMONDS
01/19/2024 20:08:49;18;SAM SMITH;DIAMONDS
01/19/2024 20:10:20;bayern1main;Rod Stewart;Infatuation
01/19/2024 20:11:52;41;BILLY IDOL;DANCING WITH MYSELF
01/19/2024 20:11:52;18;BILLY IDOL;DANCING WITH MYSELF
01/19/2024 20:16:12;bayern1main;Smokey Robinson & The Miracles;I Gotta Dance To Keep From Crying
01/19/2024 20:17:13;bayern1main;Robert Palmer;Addicted To Love
01/19/2024 20:17:59;41;ALOK FEAT. BEBE REXHA;DEEP IN YOUR LOVE
01/19/2024 20:17:59;18;ALOK FEAT. BEBE REXHA;DEEP IN YOUR LOVE
01/19/2024 20:20:02;41;ED SHEERAN;I SEE FIRE
01/19/2024 20:20:02;18;ED SHEERAN;I SEE FIRE
01/19/2024 20:21:18;1live;Peggy Gou;Starry Night
01/19/2024 20:24:07;1live;Lil Nas X;J CHRIST
01/19/2024 20:24:07;41;TOM GREGORY;NEVER LOOK BACK
01/19/2024 20:24:07;18;TOM GREGORY;NEVER LOOK BACK
01/19/2024 20:25:23;1live;The Weeknd Metro Boomin'& 21 Savage;Creepin'
01/19/2024 20:26:25;1live;Eliza Rose;B.O.T.A. (Baddest Of Them All)
01/19/2024 20:26:55;1live;Usher feat. Nicki Minaj;She Came to Give It to You
01/19/2024 20:27:10;41;YOUNOTUS FEAT. SERA;I CAN'T BE THE ONLY ONE
01/19/2024 20:27:10;18;YOUNOTUS FEAT. SERA;I CAN'T BE THE ONLY ONE
01/19/2024 20:27:26;1live;Selena Gomez;Single Soon
01/19/2024 20:28:27;bayern1main;Mariah Carey;I'll Be There
01/19/2024 20:30:14;1live;Axwell / Ingrosso;More Than You Know
01/19/2024 20:30:14;41;FALCO;OUT OF THE DARK
01/19/2024 20:30:14;18;FALCO;OUT OF THE DARK
01/19/2024 20:31:15;1live;Fred again.. & Baby Keem;leavemealone
01/19/2024 20:34:04;bayern1main;Amy Winehouse;Rehab
01/19/2024 20:34:19;41;LENA;LOOKING FOR LOVE
01/19/2024 20:34:19;18;LENA;LOOKING FOR LOVE
01/19/2024 20:35:21;1live;Major Lazer & DJ Snake feat. MØ;Lean On
01/19/2024 20:37:24;41;LOST FREQUENCIES;ARE YOU WITH ME
01/19/2024 20:37:24;18;LOST FREQUENCIES;ARE YOU WITH ME
01/19/2024 20:38:25;41;TAYLOR SWIFT;IS IT OVER NOW?
01/19/2024 20:38:25;18;TAYLOR SWIFT;IS IT OVER NOW?
01/19/2024 20:42:30;bayern1main;Laurie London;He's Got The Whole World In His Hand
01/19/2024 20:43:46;bayern1main;;Fritz & Hits mit Fritz Egner
01/19/2024 20:44:32;41;GEORGE EZRA;BLAME IT ON ME
01/19/2024 20:44:32;18;GEORGE EZRA;BLAME IT ON ME
01/19/2024 20:45:34;1live;Years & Years;King
01/19/2024 20:45:49;bayern1main;Laurie London;The Gospel Train
01/19/2024 20:46:35;41;MIKE OLDFIELD;MOONLIGHT SHADOW
01/19/2024 20:47:36;18;MIKE OLDFIELD;MOONLIGHT SHADOW
01/19/2024 20:48:53;bayern1main;Robert Palmer;Night People
01/19/2024 20:49:08;1live;Ski Aggu x SIRA;Mietfrei
01/19/2024 20:50:40;41;MATT SIMONS;OPEN UP
01/19/2024 20:50:40;18;MATT SIMONS;OPEN UP
01/19/2024 20:51:56;1live;Kenya Grace;Paris
01/19/2024 20:52:42;41;R3HAB FEAT. MICHAEL SCHULTE;BETTER ME
01/19/2024 20:52:43;18;R3HAB FEAT. MICHAEL SCHULTE;BETTER ME
01/19/2024 20:54:30;1live;ROSALIA & J Balvin feat. El Guincho;Con Altura
01/19/2024 20:55:46;41;AVRIL LAVIGNE;COMPLICATED
01/19/2024 20:55:46;18;AVRIL LAVIGNE;COMPLICATED
01/19/2024 20:56:32;bayern1main;Dolly Parton;Don't Make Me Have To Come Down There
01/19/2024 20:57:18;1live;Durdenhauer x A$AP Rocky feat. Skepta;Praise The Lord (Da Shine) (Durdenhauer Edit)
01/19/2024 20:58:50;41;P!NK;RUNAWAY
01/19/2024 20:58:50;18;P!NK;RUNAWAY
01/19/2024 21:00:06;bayern1main;;    Ampel-Politiker stellen sich in Berlin der Wut der Bauern
01/19/2024 21:03:11;1live;Argy & Omnya;Aria
01/19/2024 21:04:42;bayern1main;BAYERN 1;Es ist 21:04 Uhr
01/19/2024 21:05:59;bayern1main;Was (Not Was);I Feel Better Than James Brown
01/19/2024 21:05:59;41;OFENBACH FEAT. NORMA JEAN MART;OVERDRIVE
01/19/2024 21:05:59;18;OFENBACH FEAT. NORMA JEAN MART;OVERDRIVE
01/19/2024 21:07:15;bayern1main;;Fritz & Hits mit Fritz Egner
01/19/2024 21:07:31;1live;Miksu / Macloud x makko;Nachts wach
01/19/2024 21:08:01;41;ROBBIE WILLIAMS;LOVE MY LIFE
01/19/2024 21:08:01;18;ROBBIE WILLIAMS;LOVE MY LIFE
01/19/2024 21:10:34;bayern1main;James Brown;I Got You
01/19/2024 21:12:06;41;CHARLES & EDDIE;WOULD I LIE TO YOU
01/19/2024 21:12:07;18;CHARLES & EDDIE;WOULD I LIE TO YOU
01/19/2024 21:13:23;bayern1main;Full Force;Tribute to the Godfather, James Brown
01/19/2024 21:17:12;41;KUNGS X DAVID GUETTA X IZZY BI;ALL NIGHT LONG
01/19/2024 21:17:12;18;KUNGS X DAVID GUETTA X IZZY BI;ALL NIGHT LONG
01/19/2024 21:19:45;bayern1main;Robert Palmer;I Didn't Mean To Turn You On
01/19/2024 21:20:16;41;SILBERMOND;LEICHTES GEPÄCK
01/19/2024 21:20:16;18;SILBERMOND;LEICHTES GEPÄCK
01/19/2024 21:22:49;1live;BUNT.;Moment
01/19/2024 21:23:04;wdr2;Daniel Merriweather;Impossible
01/19/2024 21:23:35;1live;Dua Lipa;Houdini
01/19/2024 21:24:21;41;KAMRAD;I HOPE YOU END UP ALONE (WITH ME)
01/19/2024 21:24:21;18;KAMRAD;I HOPE YOU END UP ALONE (WITH ME)
01/19/2024 21:26:23;wdr2;;WDR 2 POP! mit Steffi Klaus
01/19/2024 21:26:23;1live;Travis Scott;Stargazing
01/19/2024 21:26:23;41;CYRIL;STUMBLIN' IN
01/19/2024 21:26:23;18;CYRIL;STUMBLIN' IN
01/19/2024 21:26:54;wdr2;Gossip;Real Power
01/19/2024 21:27:55;1live;Airwolf Paradise;Don't Hurt Me Baby
01/19/2024 21:29:27;41;VILLE VALO FEAT. NATALIA AVELO;SUMMER WINE
01/19/2024 21:29:27;18;VILLE VALO FEAT. NATALIA AVELO;SUMMER WINE
01/19/2024 21:30:28;wdr2;Labrinth;Let it be
01/19/2024 21:30:59;1live;Billy Gillies feat. Hannah Boleyn;DNA (Loving You)
01/19/2024 21:31:30;41;SUNRISE AVENUE;DREAMER
01/19/2024 21:31:30;18;SUNRISE AVENUE;DREAMER
01/19/2024 21:33:47;1live;Infinity Ink;Infinity
01/19/2024 21:34:03;wdr2;Zoe Wees;Don't give up
01/19/2024 21:34:33;41;DUA LIPA;HOUDINI
01/19/2024 21:35:04;bayern1main;Milli Vanilli;Blame It On The Rain
01/19/2024 21:35:35;18;DUA LIPA;HOUDINI
01/19/2024 21:35:50;1live;Tate McRae;greedy
01/19/2024 21:36:51;wdr2;Clueso;Keinen Zentimeter
01/19/2024 21:37:37;41;BELL, BOOK & CANDLE;RESCUE ME
01/19/2024 21:38:39;18;BELL, BOOK & CANDLE;RESCUE ME
01/19/2024 21:40:10;wdr2;Chvrches feat. Robert Smith;How not to drown
01/19/2024 21:42:59;bayern1main;Robert Palmer;Discipline of Love
01/19/2024 21:43:45;1live;Jax Jones feat. Raye;You Don't Know Me
01/19/2024 21:43:45;41;THE KID LAROI;WHAT JUST HAPPENED
01/19/2024 21:43:45;18;THE KID LAROI;WHAT JUST HAPPENED
01/19/2024 21:44:31;wdr2;Sophie and the Giants & Purple Disco Machine;Paradise
01/19/2024 21:46:49;41;ALVARO SOLER X TOPIC;SOLO PARA TI
01/19/2024 21:46:49;18;ALVARO SOLER X TOPIC;SOLO PARA TI
01/19/2024 21:47:50;wdr2;David Bowie feat. Pat Metheny;This is not America
01/19/2024 21:48:51;bayern1main;Milli Vanilli;Girl You Know It's True
01/19/2024 21:49:22;1live;Ice Spice;Deli
01/19/2024 21:49:52;41;LINKIN PARK;BURN IT DOWN
01/19/2024 21:50:54;18;LINKIN PARK;BURN IT DOWN
01/19/2024 21:51:24;1live;Swedish House Mafia;Ray Of Solar
01/19/2024 21:51:24;wdr2;Alicia Keys;Love looks better
01/19/2024 21:51:40;1live;Marshmello x venbee;No Man's Land
01/19/2024 21:51:55;bayern1main;Robert Palmer;Am I Wrong
01/19/2024 21:53:27;bayern1main;;Fritz & Hits mit Fritz Egner
01/19/2024 21:53:58;1live;Drake;Nice For What
01/19/2024 21:53:58;41;THE WEEKND;SAVE YOUR TEARS
01/19/2024 21:53:58;18;THE WEEKND;SAVE YOUR TEARS
01/19/2024 21:55:30;bayern1main;Celeste;There Will Come A Day
01/19/2024 21:56:46;1live;Rihanna;Pon De Replay
01/19/2024 21:57:02;41;MADONNA;LIKE A PRAYER
01/19/2024 21:57:32;1live;Bob Sinclar feat. Steve Edwards;World, Hold On (FISHER Rework)
01/19/2024 21:58:03;18;MADONNA;LIKE A PRAYER
01/19/2024 21:58:19;wdr2;Kenya Grace;Strangers
01/19/2024 22:00:21;bayern1main;;    Ampel-Politiker stellen sich in Berlin der Wut der Bauern
01/19/2024 22:01:53;wdr2;*** Schneller deutsch;Neues Einwanderungsgesetz beschlossen
01/19/2024 22:02:24;bremennext;Travis Scott mit 21 Savage;Topia Twins
01/19/2024 22:03:25;1live;Jack Harlow;Lovin On Me
01/19/2024 22:03:41;wdr2;;WDR 2 POP! mit Steffi Klaus
01/19/2024 22:04:11;41;ROBIN SCHULZ FEAT. FRANCESCO Y;SUGAR
01/19/2024 22:04:27;bremennext;Summer Cem mit Billa Joe;Stop & Go
01/19/2024 22:04:42;bayern1main;BAYERN 1;Es ist 22:04 Uhr
01/19/2024 22:05:12;18;ROBIN SCHULZ FEAT. FRANCESCO Y;SUGAR
01/19/2024 22:05:43;bayern1main;Robert Palmer;Work To Make It Work
01/19/2024 22:05:58;1live;LF SYSTEM;Afraid To Feel
01/19/2024 22:06:29;wdr2;The Kid LAROI & Justin Bieber;Stay
01/19/2024 22:06:44;bremennext;Chase & Status mit Stefflon Don;Selecta
01/19/2024 22:08:16;18;JAMES ARTHUR;BLINDSIDE
01/19/2024 22:08:16;41;JAMES ARTHUR;BLINDSIDE
01/19/2024 22:08:47;wdr2;Red Hot Chili Peppers;Californication
01/19/2024 22:09:33;bayern1main;Booker T. & The MG's;Time Is Tight
01/19/2024 22:10:19;bremennext;Bodhi;Step It Back
01/19/2024 22:11:05;bayern1main;Robert Palmer;29 Ways to my baby's door
01/19/2024 22:12:22;wdr2;Leony;Holding on
01/19/2024 22:12:22;18;TATE MCRAE;GREEDY
01/19/2024 22:12:22;41;TATE MCRAE;GREEDY
01/19/2024 22:13:23;bremennext;Fred Again.. mit Skrillex;Baby Again..
01/19/2024 22:14:25;18;CHUMBAWAMBA;TUBTHUMPING
01/19/2024 22:14:25;41;CHUMBAWAMBA;TUBTHUMPING
01/19/2024 22:16:12;bayern1main;;Fritz & Hits mit Fritz Egner
01/19/2024 22:17:28;18;MAROON 5 FEAT. CARDI B;GIRLS LIKE YOU
01/19/2024 22:17:28;41;MAROON 5 FEAT. CARDI B;GIRLS LIKE YOU
01/19/2024 22:18:45;bremennext;YellowStraps;Slowdown (Girl What's Up)
01/19/2024 22:18:45;bayern1main;Robert Palmer;You Really Got Me
01/19/2024 22:20:48;bremennext;OG Keemo mit Levin Liam;Bee Gees
01/19/2024 22:21:34;1live;Barry Can't Swim;Dance of the Crab
01/19/2024 22:21:34;18;KYGO, DONNA SUMMER;HOT STUFF
01/19/2024 22:21:34;41;KYGO, DONNA SUMMER;HOT STUFF
01/19/2024 22:23:06;bayern1main;Kris Kristofferson;They Killed Him
01/19/2024 22:24:07;1live;Cali Swag District;Teach Me How To Dougie
01/19/2024 22:24:38;41;MARQUESS;VAYAMOS COMPANEROS
01/19/2024 22:24:38;18;MARQUESS;VAYAMOS COMPANEROS
01/19/2024 22:25:24;bremennext;Ella Henderson mit Rudimental;Alibi
01/19/2024 22:26:40;bayern1main;Jackson Browne;When the Stone begins to turn
01/19/2024 22:27:26;1live;Age of Love;The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix)
01/19/2024 22:27:41;41;GOSSIP;CRAZY AGAIN
01/19/2024 22:27:41;18;GOSSIP;CRAZY AGAIN
01/19/2024 22:28:27;bremennext;Nia Archives;Sunrise Bang Ur Head Against Tha Wall
01/19/2024 22:30:15;1live;The Kid LAROI & Justin Bieber;Stay
01/19/2024 22:30:30;bremennext;VIZE mit Emma Steinbakken;When You're Lonely
01/19/2024 22:31:47;bayern1main;Bobby Womack;American Dream
01/19/2024 22:32:02;1live;Diplo & HUGEL feat. Julia Church;Stay High (Diplo Version)
01/19/2024 22:32:48;bremennext;Klaus Veen;Poison
01/19/2024 22:32:48;41;HERBERT GRÖNEMEYER;BOCHUM
01/19/2024 22:32:48;18;HERBERT GRÖNEMEYER;BOCHUM
01/19/2024 22:35:37;1live;Lil Uzi Vert;XO TOUR Llif3
01/19/2024 22:35:52;41;GLOCKENBACH X ELLA HENDERSON;LIFELINE
01/19/2024 22:35:52;18;GLOCKENBACH X ELLA HENDERSON;LIFELINE
01/19/2024 22:36:23;bremennext;Jazzy;Giving Me
01/19/2024 22:37:39;bayern1main;King Dream Chorus for Martin Luther King jr.;King Holiday w. Whitney Houston, Full Force, Melle Mel a.o.
01/19/2024 22:38:41;bremennext;Kali Uchis mit Peso Pluma;Igual Que Un Ángel
